INCIDENT_ID,ORI,INCIDENT_DATE_STR,INCIDENT_TIME_STR,CITY,COUNTY,STATE,ZIP_CODE,MULTIPLE_LOCATIONS,ON_K12_CAMPUS,ARREST_MADE,CRIME_REPORT_FILED,CONTACT_REASON,IN_CUSTODY_REASON,NUM_INVOLVED_CIVILIANS,NUM_INVOLVED_OFFICERS,NUM_INVOLVED_AGENCIES
URSUS-19-4200-2018-a24,CA0194200,4/9/2018,10:30,WEST HILLS,LOS ANGELES,CA,91304,FALSE,FALSE,FALSE,TRUE,in_progress,,1,2,1
URSUS-19-4200-2018-a4b,CA0194200,1/5/2018,11:56,LOS ANGELES,LOS ANGELES,CA,90012,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2018-aa3,CA0194200,7/29/2018,22:03,LOS ANGELES,LOS ANGELES,CA,90037,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2018-b4a,CA0194200,1/14/2018,6:40,LOS ANGELES,LOS ANGELES,CA,90032,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2018-bbc,CA0194200,5/27/2018,5:50,LOS ANGELES,LOS ANGELES,CA,90044,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-4200-2018-c2e,CA0194200,2/25/2018,7:57,LOS ANGELES,LOS ANGELES,CA,90047,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2018-c48,CA0194200,6/9/2018,4:58,LOS ANGELES,LOS ANGELES,CA,90033,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2018-c52,CA0194200,11/18/2018,15:42,LOS ANGELES,LOS ANGELES,CA,90028,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-4200-2018-ca1,CA0194200,7/7/2018,5:10,LOS ANGELES,LOS ANGELES,CA,91406,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2018-ca2,CA0194200,5/20/2018,23:59,LOS ANGELES,LOS ANGELES,CA,90037,FALSE,FALSE,TRUE,TRUE,in_progress,,2,1,1
URSUS-19-4200-2018-cc1,CA0194200,10/13/2018,20:53,LOS ANGELES,LOS ANGELES,CA,90028,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,1
URSUS-19-4200-2018-d01,CA0194200,12/25/2018,21:20,LOS ANGELES,LOS ANGELES,CA,90059,FALSE,FALSE,FALSE,FALSE,in_progress,,1,4,1
URSUS-19-4200-2018-d60,CA0194200,2/15/2018,23:00,LOS ANGELES,LOS ANGELES,CA,90063,FALSE,FALSE,TRUE,TRUE,in_progress,,1,3,1
URSUS-19-4200-2018-d8e,CA0194200,8/20/2018,23:23,LOS ANGELES,LOS ANGELES,CA,90057,FALSE,FALSE,TRUE,FALSE,in_progress,,1,1,1
URSUS-19-4200-2018-d92,CA0194200,2/20/2018,21:12,LOS ANGELES,LOS ANGELES,CA,90013,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,9,1
URSUS-19-4200-2018-db0,CA0194200,7/21/2018,15:21,LOS ANGELES,LOS ANGELES,CA,90039,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-19-4200-2018-ddb,CA0194200,1/27/2018,11:27,LOS ANGELES,LOS ANGELES,CA,90744,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,1,1
URSUS-19-4200-2018-dee,CA0194200,7/20/2018,15:39,LOS ANGELES,LOS ANGELES,CA,90004,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,10,1
URSUS-19-4200-2018-ecb,CA0194200,12/17/2018,0:55,LOS ANGELES,LOS ANGELES,CA,90002,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2018-efe,CA0194200,5/5/2018,0:01,LOS ANGELES,LOS ANGELES,CA,91607,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2018-f5a,CA0194200,4/26/2018,19:02,LOS ANGELES,LOS ANGELES,CA,90068,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2018-f7f,CA0194200,5/9/2018,9:50,LOS ANGELES,LOS ANGELES,CA,90028,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2018-f8a,CA0194200,7/23/2018,18:55,LOS ANGELES,LOS ANGELES,CA,90005,FALSE,FALSE,TRUE,FALSE,call_for_service,,1,2,1
URSUS-19-4200-2018-f8b,CA0194200,1/27/2018,15:30,LOS ANGELES,LOS ANGELES,CA,90011,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2018-fd2,CA0194200,2/26/2018,8:51,LOS ANGELES,LOS ANGELES,CA,91402,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-19-5500-2018-851,CA0195500,3/9/2018,21:04,POMONA,LOS ANGELES,CA,91766,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,2,1
URSUS-19-5600-2018-8a7,CA0195600,7/26/2018,16:11,REDONDO BEACH,LOS ANGELES,CA,90278,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-19-6100-2018-509,CA0196100,10/12/2018,20:21,SAN FERNANDO,LOS ANGELES,CA,91340,TRUE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,1
URSUS-19-6100-2018-5c1,CA0196100,11/10/2018,20:45,SAN FERNANDO,LOS ANGELES,CA,91340,TRUE,FALSE,TRUE,TRUE,in_progress,,1,4,1
URSUS-19-6100-2018-763,CA0196100,5/25/2018,21:10,SAN FERNANDO,LOS ANGELES,CA,91340,TRUE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,1
URSUS-19-6500-2018-c34,CA0196500,4/7/2018,11:41,SANTA MONICA,LOS ANGELES,CA,90403,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-19-6900-2018-1eb,CA0196900,10/8/2018,23:07,LYNWOOD,LOS ANGELES,CA,90262,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-6900-2018-7e9,CA0196900,6/8/2018,21:00,CUDAHY,LOS ANGELES,CA,90201,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,1
URSUS-19-6900-2018-aa0,CA0196900,9/5/2018,6:02,SOUTH GATE,LOS ANGELES,CA,90280,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-6900-2018-b81,CA0196900,3/24/2018,19:10,SOUTH GATE,LOS ANGELES,CA,90280,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-7000-2018-ad0,CA0197000,2/14/2018,14:32,SOUTH PASADENA,LOS ANGELES,CA,91030,FALSE,FALSE,FALSE,FALSE,welfare_check,,1,2,1
URSUS-19-7200-2018-273,CA0197200,6/1/2018,9:50,TORRANCE,LOS ANGELES,CA,90503,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,4,1
URSUS-19-7200-2018-31a,CA0197200,12/9/2018,18:58,TORRANCE,LOS ANGELES,CA,90501,FALSE,FALSE,TRUE,TRUE,consensual,,1,2,1
URSUS-19-7200-2018-4fc,CA0197200,1/1/2018,14:31,TORRANCE,LOS ANGELES,CA,90503,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,8,1
URSUS-19-7200-2018-815,CA0197200,8/27/2018,13:06,TORRANCE,LOS ANGELES,CA,90504,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-7500-2018-540,CA0197500,6/11/2018,22:46,LA PUENTE,LOS ANGELES,CA,91745,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-7500-2018-849,CA0197500,3/31/2018,2:18,WEST COVINA,LOS ANGELES,CA,91791,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-7500-2018-c34,CA0197500,4/30/2018,22:58,WEST COVINA,LOS ANGELES,CA,91790,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-7500-2018-c70,CA0197500,5/1/2018,19:01,WEST COVINA,LOS ANGELES,CA,91792,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,1
URSUS-19-7600-2018-d30,CA0197600,6/3/2018,20:51,WHITTIER,LOS ANGELES,CA,90601,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-7600-2018-fb1,CA0197600,6/11/2018,18:29,WHITTIER,LOS ANGELES,CA,90601,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-19-7800-2018-24c,CA0197800,6/29/2018,16:49,WALNUT,LOS ANGELES,CA,91789,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,2
URSUS-20-0000-2018-cea,CA0200000,11/11/2018,21:06,MADERA,MADERA,CA,93638,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-20-0200-2018-97f,CA0200200,7/6/2018,9:52,MADERA,MADERA,CA,93637,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-21-0900-2018-836,CA0210900,8/5/2018,21:04,SAN RAFAEL,MARIN,CA,94901,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,2
URSUS-23-0000-2018-563,CA0230000,9/14/2018,23:00,DOS RIOS,MENDOCINO,CA,95429,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-23-0000-2018-597,CA0230000,2/13/2018,9:30,WILLITS,MENDOCINO,CA,95490,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,5,2
URSUS-23-0300-2018-975,CA0230300,10/19/2018,11:23,UKIAH,MENDOCINO,CA,95482,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-23-0300-2018-d23,CA0230300,10/13/2018,20:18,UKIAH,MENDOCINO,CA,95482,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-24-0000-2018-e9d,CA0240000,3/30/2018,11:55,ATWATER,MERCED,CA,95301,FALSE,FALSE,FALSE,TRUE,pre_planned,,1,3,2
URSUS-24-0500-2018-339,CA0240500,12/28/2018,3:30,LOS BANOS,MERCED,CA,93635,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,2,1
URSUS-24-0500-2018-352,CA0240500,7/11/2018,12:24,LOS BANOS,MERCED,CA,93635,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-24-0500-2018-8c9,CA0240500,10/29/2018,22:02,LOS BANOS,MERCED,CA,93635,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,1
URSUS-27-0800-2018-8a1,CA0270800,2/16/2018,20:41,SALINAS,MONTEREY,CA,93905,FALSE,FALSE,TRUE,TRUE,in_progress,,1,3,1
URSUS-28-0000-2018-6ce,CA0280000,8/4/2018,1:34,AMERICAN CANYON,NAPA,CA,94503,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-28-0000-2018-d4c,CA0280000,3/9/2018,10:21,YOUNTVILLE,NAPA,CA,94599,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-28-0200-2018-5a4,CA0280200,12/5/2018,1:48,NAPA,NAPA,CA,94558,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-29-0000-2018-8fa,CA0290000,2/22/2018,6:45,NEVADA CITY,NEVADA,CA,95959,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-30-0000-2018-038,CA0300000,8/5/2018,11:30,SANTA ANA,ORANGE,CA,92703,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,4,9,1
URSUS-30-0000-2018-297,CA0300000,9/18/2018,13:05,SAN CLEMENTE,ORANGE,CA,92673,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,2,1
URSUS-30-0000-2018-2ca,CA0300000,9/30/2018,15:39,LAGUNA HILLS,ORANGE,CA,92653,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-30-0000-2018-38f,CA0300000,12/14/2018,9:00,SAN JUAN CAPISTRANO,ORANGE,CA,92675,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-30-0000-2018-3ca,CA0300000,1/19/2018,16:00,LAKE FOREST,ORANGE,CA,92630,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-30-0000-2018-47f,CA0300000,12/8/2018,11:09,DANA POINT,ORANGE,CA,92629,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-30-0000-2018-49f,CA0300000,4/12/2018,4:00,ANAHEIM,ORANGE,CA,92805,FALSE,FALSE,TRUE,TRUE,pre_planned,,2,5,1
URSUS-30-0000-2018-583,CA0300000,2/6/2018,13:10,LAGUNA WOODS,ORANGE,CA,92637,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-30-0000-2018-786,CA0300000,5/17/2018,19:00,ANAHEIM,ORANGE,CA,92804,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-30-0000-2018-7f0,CA0300000,10/4/2018,13:30,LAKE FOREST,ORANGE,CA,92630,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-30-0000-2018-8c7,CA0300000,8/24/2018,16:30,ORANGEVALE,ORANGE,CA,92868,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,4,1
URSUS-30-0000-2018-bc9,CA0300000,3/20/2018,19:32,SAN CLEMENTE,ORANGE,CA,92672,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-30-0000-2018-c8e,CA0300000,10/5/2018,16:00,SANTA ANA,ORANGE,CA,92703,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,3,1
URSUS-30-0000-2018-dcf,CA0300000,3/5/2018,3:00,SANTA ANA,ORANGE,CA,92703,FALSE,FALSE,FALSE,TRUE,in_custody_event,awaiting_booking,1,4,1
URSUS-30-0000-2018-e2e,CA0300000,2/8/2018,17:53,MISSION VIEJO,ORANGE,CA,92691,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-30-0000-2018-e40,CA0300000,11/10/2018,9:21,DANA POINT,ORANGE,CA,92624,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-30-0000-2018-e6e,CA0300000,4/20/2018,9:00,SANTA ANA,ORANGE,CA,92701,FALSE,FALSE,TRUE,TRUE,in_custody_event,out_of_court,4,3,1
URSUS-30-0100-2018-2f9,CA0300100,4/17/2018,11:40,ANAHEIM,ORANGE,CA,92806,FALSE,FALSE,TRUE,TRUE,consensual,,1,1,1
URSUS-30-0100-2018-420,CA0300100,1/24/2018,2:11,ANAHEIM,ORANGE,CA,92804,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-30-0100-2018-4d9,CA0300100,3/1/2018,23:59,ANAHEIM,ORANGE,CA,92804,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,7,1
URSUS-30-0100-2018-4f2,CA0300100,10/27/2018,8:40,ANAHEIM,ORANGE,CA,92804,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-30-0100-2018-616,CA0300100,6/23/2018,17:36,ANAHEIM,ORANGE,CA,92805,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-30-0100-2018-930,CA0300100,4/13/2018,6:24,ANAHEIM,ORANGE,CA,92805,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-30-0100-2018-b51,CA0300100,7/21/2018,9:36,ANAHEIM,ORANGE,CA,92805,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-30-0100-2018-e89,CA0300100,3/27/2018,21:25,IRVINE,ORANGE,CA,92612,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,2,1
URSUS-30-0100-2018-f25,CA0300100,1/6/2018,0:35,ANAHEIM,ORANGE,CA,92801,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-30-0400-2018-31a,CA0300400,8/14/2018,4:57,COSTA MESA,ORANGE,CA,92627,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-30-0800-2018-156,CA0300800,5/31/2018,7:34,FULLERTON,ORANGE,CA,92831,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-30-0800-2018-458,CA0300800,11/29/2018,15:40,FULLERTON,ORANGE,CA,92831,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-30-0900-2018-4e3,CA0300900,3/2/2018,23:33,SANTA ANA,ORANGE,CA,92705,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,1
URSUS-30-0900-2018-7c2,CA0300900,3/11/2018,0:33,GARDEN GROVE,ORANGE,CA,92844,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-30-0900-2018-991,CA0300900,1/10/2018,13:24,GARDEN GROVE,ORANGE,CA,92840,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-30-0900-2018-a4a,CA0300900,5/25/2018,21:38,GARDEN GROVE,ORANGE,CA,92840,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-30-0900-2018-aa9,CA0300900,11/17/2018,18:52,GARDEN GROVE,ORANGE,CA,92843,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-30-0900-2018-e83,CA0300900,9/18/2018,14:56,GARDEN GROVE,ORANGE,CA,92840,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-30-1000-2018-5e4,CA0301000,10/11/2018,0:30,HUNTINGTON BEACH,ORANGE,CA,92648,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,1
URSUS-30-1400-2018-c6e,CA0301400,1/29/2018,14:12,NEWPORT BEACH,ORANGE,CA,92663,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-30-1900-2018-0d0,CA0301900,7/1/2018,23:31,SANTA ANA,ORANGE,CA,92703,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-30-1900-2018-217,CA0301900,8/23/2018,15:10,SANTA ANA,ORANGE,CA,92701,FALSE,FALSE,FALSE,TRUE,consensual,,1,1,1
URSUS-30-1900-2018-faf,CA0301900,7/8/2018,21:55,WESTMINSTER,ORANGE,CA,92683,FALSE,FALSE,FALSE,TRUE,consensual,,1,2,1
URSUS-30-2000-2018-72e,CA0302000,7/28/2018,13:51,LONG BEACH,LOS ANGELES,CA,90803,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-31-0000-2018-36c,CA0310000,7/21/2018,19:32,ROSEVILLE,PLACER,CA,95678,FALSE,FALSE,FALSE,FALSE,in_custody_event,awaiting_booking,1,1,1
URSUS-31-0000-2018-482,CA0310000,3/6/2018,15:52,COLFAX,PLACER,CA,95713,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-31-0000-2018-5fa,CA0310000,1/14/2018,4:04,CARNELIAN BAY,PLACER,CA,96140,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-31-0000-2018-98c,CA0310000,10/7/2018,1:24,AUBURN,PLACER,CA,95603,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-31-0000-2018-b47,CA0310000,9/3/2018,0:45,AUBURN,PLACER,CA,95603,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,1,1
URSUS-31-0500-2018-26b,CA0310500,8/24/2018,20:58,ROSEVILLE,PLACER,CA,95678,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-33-0000-2018-072,CA0330000,1/19/2018,22:40,PERRIS,RIVERSIDE,CA,92571,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-33-0000-2018-130,CA0330000,6/3/2018,17:55,RIVERSIDE,RIVERSIDE,CA,92509,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-33-0000-2018-37b,CA0330000,4/13/2018,21:50,PERRIS,RIVERSIDE,CA,92571,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-33-0000-2018-5c3,CA0330000,1/4/2018,22:57,TEMECULA,RIVERSIDE,CA,92590,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-33-0000-2018-615,CA0330000,12/20/2018,15:59,LAKE ELSINORE,RIVERSIDE,CA,92530,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-33-0000-2018-683,CA0330000,12/20/2018,19:27,SAN JACINTO,RIVERSIDE,CA,92583,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-33-0000-2018-7bb,CA0330000,12/19/2018,12:12,RIVERSIDE,RIVERSIDE,CA,92509,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-33-0000-2018-905,CA0330000,12/2/2018,10:47,TEMECULA,RIVERSIDE,CA,92592,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-33-0000-2018-e65,CA0330000,1/16/2018,1:19,CORONA,RIVERSIDE,CA,92879,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-33-0000-2018-ec4,CA0330000,12/2/2018,10:47,TEMECULA,RIVERSIDE,CA,92592,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-33-0000-2018-ee3,CA0330000,6/3/2018,3:47,MECCA,RIVERSIDE,CA,92254,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-33-0000-2018-eec,CA0330000,4/29/2018,8:15,THOUSAND PALMS,RIVERSIDE,CA,92276,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-33-0200-2018-958,CA0330200,6/28/2018,17:04,BANNING,RIVERSIDE,CA,92220,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-33-0800-2018-355,CA0330800,12/26/2018,18:08,HEMET,RIVERSIDE,CA,92545,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,10,2
URSUS-33-0800-2018-add,CA0330800,11/11/2018,9:11,HEMET,RIVERSIDE,CA,92544,TRUE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,5,1
URSUS-33-0800-2018-d03,CA0330800,5/27/2018,5:22,HEMET,RIVERSIDE,CA,92544,TRUE,FALSE,TRUE,TRUE,call_for_service,,2,2,1
URSUS-33-0900-2018-523,CA0330900,10/31/2018,13:45,INDIO,RIVERSIDE,CA,92201,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-33-1100-2018-20b,CA0331100,11/13/2018,21:36,PALM SPRINGS,RIVERSIDE,CA,92262,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-33-1100-2018-3db,CA0331100,9/2/2018,0:47,PALM SPRINGS,RIVERSIDE,CA,92262,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-33-1100-2018-f44,CA0331100,12/4/2018,19:53,PALM SPRINGS,RIVERSIDE,CA,92264,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-33-1300-2018-081,CA0331300,9/17/2018,2:47,RIVERSIDE,RIVERSIDE,CA,92503,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,1
URSUS-33-1300-2018-16d,CA0331300,8/31/2018,15:30,RIVERSIDE,RIVERSIDE,CA,92503,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-33-1300-2018-1d5,CA0331300,3/9/2018,13:45,RIVERSIDE,RIVERSIDE,CA,92503,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-33-1300-2018-213,CA0331300,11/13/2018,1:20,RIVERSIDE,RIVERSIDE,CA,92504,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-33-1300-2018-296,CA0331300,10/27/2018,16:56,RIVERSIDE,RIVERSIDE,CA,92503,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-33-1300-2018-2cd,CA0331300,11/15/2018,9:47,RIVERSIDE,RIVERSIDE,CA,92504,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-33-1300-2018-337,CA0331300,1/8/2018,2:37,RIVERSIDE,RIVERSIDE,CA,92501,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-33-1300-2018-43e,CA0331300,1/25/2018,17:00,NORCO,RIVERSIDE,CA,92860,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,2,1
URSUS-33-1300-2018-58e,CA0331300,3/8/2018,17:35,RIVERSIDE,RIVERSIDE,CA,92509,FALSE,FALSE,FALSE,TRUE,pre_planned,,1,2,1
URSUS-33-1300-2018-73f,CA0331300,11/8/2018,15:11,RIVERSIDE,RIVERSIDE,CA,92504,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-33-1300-2018-929,CA0331300,3/11/2018,9:56,RIVERSIDE,RIVERSIDE,CA,92504,FALSE,FALSE,TRUE,TRUE,in_progress,,1,3,1
URSUS-33-1300-2018-c5c,CA0331300,4/5/2018,13:26,LAKE ELSINORE,RIVERSIDE,CA,92532,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-33-1300-2018-c66,CA0331300,7/20/2018,20:09,RIVERSIDE,RIVERSIDE,CA,92504,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,3,2
URSUS-33-1300-2018-dc9,CA0331300,7/6/2018,18:28,RIVERSIDE,RIVERSIDE,CA,92504,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,5,1
URSUS-33-1300-2018-fb1,CA0331300,12/15/2018,1:51,RIVERSIDE,RIVERSIDE,CA,92501,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-33-1500-2018-bae,CA0331500,1/4/2018,20:11,CORONA,RIVERSIDE,CA,92880,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,1
URSUS-33-1500-2018-ef5,CA0331500,11/6/2018,20:35,CORONA,RIVERSIDE,CA,92880,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,4,1
URSUS-33-2500-2018-105,CA0332500,4/8/2018,6:20,CATHEDRAL CITY,RIVERSIDE,CA,92234,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-33-4200-2018-3bb,CA0334200,2/22/2018,2:47,MURRIETA,RIVERSIDE,CA,92562,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-33-4200-2018-759,CA0334200,7/4/2018,21:52,MURRIETA,RIVERSIDE,CA,92563,FALSE,FALSE,TRUE,TRUE,call_for_service,,2,2,1
URSUS-33-4200-2018-7f3,CA0334200,12/25/2018,16:43,MURRIETA,RIVERSIDE,CA,92563,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-33-9700-2018-0ce,CA0339700,7/22/2018,0:55,RIVERSIDE,RIVERSIDE,CA,92507,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-34-0000-2018-15b,CA0340000,6/3/2018,4:21,SACRAMENTO,SACRAMENTO,CA,95828,TRUE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-34-0000-2018-99a,CA0340000,1/28/2018,11:00,SACRAMENTO,SACRAMENTO,CA,95814,FALSE,FALSE,FALSE,TRUE,in_custody_event,other,1,2,1
