INCIDENT_ID,ORI,INCIDENT_DATE_STR,INCIDENT_TIME_STR,CITY,COUNTY,STATE,ZIP_CODE,MULTIPLE_LOCATIONS,ON_K12_CAMPUS,ARREST_MADE,CRIME_REPORT_FILED,CONTACT_REASON,IN_CUSTODY_REASON,NUM_INVOLVED_CIVILIANS,NUM_INVOLVED_OFFICERS,PRIMARY_AGENCY_INDICATOR
URSUS-30-0700-2017-108,CA0300700,2/28/2017,10:11,FOUNTAIN VALLEY,ORANGE,CA,92708,FALSE,FALSE,TRUE,TRUE,in_progress,,1,3,*
URSUS-30-1000-2017-5bb,CA0301000,1/10/2017,0:21,HUNTINGTON BEACH,ORANGE,CA,92647,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-30-1000-2017-6d0,CA0301000,3/19/2017,22:26,HUNTINGTON BEACH,ORANGE,CA,92648,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,2,*
URSUS-30-1000-2017-7c6,CA0301000,9/7/2017,7:26,HUNTINGTON BEACH,ORANGE,CA,92648,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-30-1000-2017-8d6,CA0301000,1/9/2017,22:34,HUNTINGTON BEACH,ORANGE,CA,92646,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,*
URSUS-30-1000-2017-a65,CA0301000,9/22/2017,9:35,HUNTINGTON BEACH,ORANGE,CA,92647,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,*
URSUS-30-1000-2017-b23,CA0301000,3/9/2017,19:28,HUNTINGTON BEACH,ORANGE,CA,92648,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,*
URSUS-30-1200-2017-0b1,CA0301200,7/4/2017,8:29,LA HABRA,ORANGE,CA,90631,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,5,*
URSUS-30-1200-2017-7ba,CA0301200,5/22/2017,9:43,LA HABRA,ORANGE,CA,90631,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-30-1400-2017-3bb,CA0301400,10/14/2017,0:50,NEWPORT BEACH,ORANGE,CA,92663,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-30-1400-2017-c0a,CA0301400,4/15/2017,21:11,NEWPORT BEACH,ORANGE,CA,92663,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,*
URSUS-30-1400-2017-e4c,CA0301400,10/25/2017,2:00,NEWPORT BEACH,ORANGE,CA,92660,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,*
URSUS-30-1500-2017-976,CA0301500,3/13/2017,0:50,ORANGE,ORANGE,CA,92867,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,*
URSUS-30-1900-2017-11f,CA0301900,1/29/2017,16:33,SANTA ANA,ORANGE,CA,92703,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-30-1900-2017-847,CA0301900,9/28/2017,17:16,SANTA ANA,ORANGE,CA,92705,FALSE,FALSE,TRUE,TRUE,pre_planned,,2,3,*
URSUS-30-1900-2017-8fc,CA0301900,10/20/2017,19:04,SANTA ANA,ORANGE,CA,92706,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-30-1900-2017-d7e,CA0301900,7/21/2017,3:52,SANTA ANA,ORANGE,CA,92707,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-30-2000-2017-429,CA0302000,9/13/2017,6:10,SEAL BEACH,ORANGE,CA,90740,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-30-2000-2017-61c,CA0302000,3/19/2017,4:21,SEAL BEACH,ORANGE,CA,90740,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-30-2200-2017-f42,CA0302200,5/16/2017,19:12,TUSTIN,ORANGE,CA,92780,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,*
URSUS-31-0000-2017-999,CA0310000,2/3/2017,1:39,TAHOE CITY,PLACER,CA,96145,FALSE,FALSE,TRUE,TRUE,in_progress,,2,5,*
URSUS-31-0000-2017-a56,CA0310000,3/7/2017,12:49,GRANITE BAY,PLACER,CA,95746,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-31-0000-2017-ba9,CA0310000,1/30/2017,10:30,FORESTHILL,PLACER,CA,95631,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,*
URSUS-31-0400-2017-810,CA0310400,2/25/2017,10:01,ROCKLIN,PLACER,CA,95765,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,*
URSUS-31-0400-2017-9b2,CA0310400,9/24/2017,6:01,ROCKLIN,PLACER,CA,95677,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-31-0500-2017-54a,CA0310500,8/27/2017,12:29,ROSEVILLE,PLACER,CA,95678,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,*
URSUS-32-0000-2017-a73,CA0320000,9/1/2017,21:55,CHESTER,PLUMAS,CA,96020,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,*
URSUS-33-0000-2017-0ee,CA0330000,7/30/2017,9:38,WINCHESTER,RIVERSIDE,CA,92596,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-33-0000-2017-11e,CA0330000,2/23/2017,15:55,PERRIS,RIVERSIDE,CA,92570,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-33-0000-2017-12c,CA0330000,3/19/2017,9:40,DESERT HOT SPRINGS,RIVERSIDE,CA,92241,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,*
URSUS-33-0000-2017-24e,CA0330000,1/11/2017,20:57,CORONA,RIVERSIDE,CA,92879,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-33-0000-2017-283,CA0330000,10/8/2017,2:41,HEMET,RIVERSIDE,CA,92545,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-33-0000-2017-720,CA0330000,1/30/2017,9:35,MORENO VALLEY,RIVERSIDE,CA,92553,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,*
URSUS-33-0000-2017-7ca,CA0330000,8/26/2017,0:34,COACHELLA,RIVERSIDE,CA,92236,FALSE,FALSE,TRUE,TRUE,consensual,,1,1,*
URSUS-33-0000-2017-7ef,CA0330000,2/10/2017,12:54,RIVERSIDE,RIVERSIDE,CA,92509,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-33-0000-2017-924,CA0330000,5/19/2017,15:41,WILDOMAR,RIVERSIDE,CA,92595,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-33-0000-2017-a1e,CA0330000,1/13/2017,16:50,PERRIS,RIVERSIDE,CA,92571,FALSE,FALSE,TRUE,TRUE,welfare_check,,1,1,*
URSUS-33-0000-2017-a2d,CA0330000,7/15/2017,18:36,MORENO VALLEY,RIVERSIDE,CA,92553,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,*
URSUS-33-0000-2017-ae8,CA0330000,7/15/2017,18:36,MORENO VALLEY,RIVERSIDE,CA,92553,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,*
URSUS-33-0000-2017-ca9,CA0330000,3/4/2017,22:18,CABAZON,RIVERSIDE,CA,92230,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,*
URSUS-33-0000-2017-e2e,CA0330000,3/8/2017,15:58,RIVERSIDE,RIVERSIDE,CA,92508,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,*
URSUS-33-0000-2017-ec3,CA0330000,5/25/2017,19:50,COACHELLA,RIVERSIDE,CA,92236,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-33-0100-2017-b67,CA0330100,5/20/2017,1:18,BANNING,RIVERSIDE,CA,92220,FALSE,FALSE,TRUE,TRUE,in_progress,,1,4,*
URSUS-33-0200-2017-be7,CA0330200,9/2/2017,16:58,BEAUMONT,RIVERSIDE,CA,92223,FALSE,FALSE,FALSE,TRUE,in_progress,,1,2,*
URSUS-33-0600-2017-dda,CA0330600,12/26/2017,21:14,DESERT HOT SPRINGS,RIVERSIDE,CA,92240,FALSE,FALSE,FALSE,TRUE,in_progress,,1,2,*
URSUS-33-0800-2017-0b9,CA0330800,2/24/2017,15:18,HEMET,RIVERSIDE,CA,92543,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-33-0800-2017-215,CA0330800,3/30/2017,0:59,HEMET,RIVERSIDE,CA,92543,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-33-0800-2017-891,CA0330800,10/28/2017,18:28,HEMET,RIVERSIDE,CA,92543,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-33-1300-2017-147,CA0331300,8/11/2017,12:36,RIVERSIDE,RIVERSIDE,CA,92503,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-33-1300-2017-48a,CA0331300,4/16/2017,12:44,RIVERSIDE,RIVERSIDE,CA,92504,FALSE,FALSE,TRUE,TRUE,in_progress,,1,4,*
URSUS-33-1300-2017-4bb,CA0331300,2/5/2017,20:13,RIVERSIDE,RIVERSIDE,CA,92503,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,*
URSUS-33-1300-2017-52a,CA0331300,4/14/2017,11:56,RIVERSIDE,RIVERSIDE,CA,92504,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-33-1300-2017-5e3,CA0331300,10/31/2017,11:12,RIVERSIDE,RIVERSIDE,CA,92506,FALSE,TRUE,FALSE,TRUE,in_progress,,1,1,*
URSUS-33-1300-2017-5f9,CA0331300,3/20/2017,12:51,MORENO VALLEY,RIVERSIDE,CA,92557,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-33-1300-2017-81a,CA0331300,2/20/2017,22:53,RIVERSIDE,RIVERSIDE,CA,92503,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,2,*
URSUS-33-1300-2017-88a,CA0331300,1/24/2017,9:37,RIVERSIDE,RIVERSIDE,CA,92503,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-33-1300-2017-99f,CA0331300,8/18/2017,7:53,RIVERSIDE,RIVERSIDE,CA,92505,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-33-1300-2017-bbc,CA0331300,6/6/2017,16:11,RIVERSIDE,RIVERSIDE,CA,92503,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-33-1300-2017-cfa,CA0331300,3/30/2017,11:09,RIVERSIDE,RIVERSIDE,CA,92505,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-33-1500-2017-48b,CA0331500,7/29/2017,2:09,NORCO,RIVERSIDE,CA,92860,FALSE,FALSE,TRUE,TRUE,call_for_service,,2,4,*
URSUS-33-1500-2017-d23,CA0331500,1/10/2017,1:20,CORONA,RIVERSIDE,CA,92880,TRUE,FALSE,FALSE,TRUE,in_progress,,1,2,*
URSUS-33-4200-2017-152,CA0334200,5/5/2017,2:37,MURRIETA,RIVERSIDE,CA,92563,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,6,*
URSUS-33-4200-2017-a56,CA0334200,9/8/2017,15:19,MURRIETA,RIVERSIDE,CA,92562,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,2,*
URSUS-33-4200-2017-f69,CA0334200,5/18/2017,1:36,MURRIETA,RIVERSIDE,CA,92562,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,4,*
URSUS-34-0000-2017-0ab,CA0340000,6/13/2017,20:06,SACRAMENTO,SACRAMENTO,CA,95823,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-34-0000-2017-1a7,CA0340000,8/30/2017,11:55,SACRAMENTO,SACRAMENTO,CA,95821,TRUE,FALSE,TRUE,TRUE,in_progress,,1,8,*
URSUS-34-0000-2017-3a4,CA0340000,12/19/2017,16:43,SACRAMENTO,SACRAMENTO,CA,95827,TRUE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-34-0000-2017-4e6,CA0340000,2/10/2017,14:03,SACRAMENTO,SACRAMENTO,CA,95815,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,*
URSUS-34-0000-2017-713,CA0340000,5/8/2017,18:51,RANCHO CORDOVA,SACRAMENTO,CA,95670,TRUE,FALSE,FALSE,TRUE,call_for_service,,1,3,*
URSUS-34-0000-2017-af7,CA0340000,6/8/2017,2:55,SACRAMENTO,SACRAMENTO,CA,95820,TRUE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-34-0000-2017-b2a,CA0340000,1/13/2017,14:37,RANCHO CORDOVA,SACRAMENTO,CA,95742,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,*
URSUS-34-0000-2017-ec2,CA0340000,11/2/2017,10:15,NORTH HIGHLANDS,SACRAMENTO,CA,95660,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,*
URSUS-34-0000-2017-eee,CA0340000,10/2/2017,22:27,SACRAMENTO,SACRAMENTO,CA,95828,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-34-0000-2017-fb3,CA0340000,7/19/2017,15:54,FAIR OAKS,SACRAMENTO,CA,95628,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,*
URSUS-34-0100-2017-dd6,CA0340100,9/13/2017,8:10,RANCHO CORDOVA,SACRAMENTO,CA,95670,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-34-0400-2017-290,CA0340400,3/17/2017,21:05,SACRAMENTO,SACRAMENTO,CA,95838,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,7,*
URSUS-34-0400-2017-362,CA0340400,2/10/2017,12:59,SACRAMENTO,SACRAMENTO,CA,95815,FALSE,FALSE,TRUE,TRUE,pre_planned,,,3,URSUS-34-0000-2017-4e6
URSUS-34-0400-2017-427,CA0340400,3/18/2017,17:45,SACRAMENTO,SACRAMENTO,CA,95817,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-34-0400-2017-472,CA0340400,9/7/2017,10:58,SACRAMENTO,SACRAMENTO,CA,95820,FALSE,FALSE,FALSE,FALSE,vehicle_bike_pedestrian,,1,5,*
URSUS-34-0400-2017-559,CA0340400,3/6/2017,13:53,SACRAMENTO,SACRAMENTO,CA,95816,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,7,*
URSUS-34-0400-2017-63c,CA0340400,11/26/2017,1:30,SACRAMENTO,SACRAMENTO,CA,95814,FALSE,FALSE,TRUE,TRUE,consensual,,1,1,*
URSUS-34-0400-2017-7c9,CA0340400,7/30/2017,18:45,SACRAMENTO,SACRAMENTO,CA,95815,FALSE,FALSE,TRUE,TRUE,consensual,,1,1,*
URSUS-34-0400-2017-b3b,CA0340400,9/18/2017,19:04,SACRAMENTO,SACRAMENTO,CA,95828,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-34-0400-2017-c5f,CA0340400,1/5/2017,0:52,SACRAMENTO,SACRAMENTO,CA,95815,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-34-0400-2017-e3b,CA0340400,9/11/2017,21:29,SACRAMENTO,SACRAMENTO,CA,95838,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-34-0H00-2017-304,CA0340H00,1/7/2017,20:41,ELK GROVE,SACRAMENTO,CA,95758,FALSE,FALSE,TRUE,TRUE,in_progress,,2,1,*
URSUS-34-155C-2017-511,CA034035G,10/6/2017,13:00,DUARTE,LOS ANGELES,CA,91010,FALSE,FALSE,TRUE,TRUE,pre_planned,,,8,URSUS-19-2500-2017-e97
URSUS-34-1900-2017-b4e,CA0341900,7/7/2017,7:27,SANTA CRUZ,SANTA CRUZ,CA,95033,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,9,*
URSUS-34-9600-2017-1ad,CA0349600,10/30/2017,23:22,CITRUS HEIGHTS,SACRAMENTO,CA,95621,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,1,*
URSUS-34-9600-2017-304,CA0349600,9/14/2017,15:30,CITRUS HEIGHTS,SACRAMENTO,CA,95621,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-34-9600-2017-3ac,CA0349600,11/19/2017,3:20,CITRUS HEIGHTS,SACRAMENTO,CA,95621,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,*
URSUS-34-9600-2017-671,CA0349600,6/23/2017,15:15,CITRUS HEIGHTS,SACRAMENTO,CA,95621,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-34-9900-2017-10e,CA0349900,10/29/2017,0:13,CAPITOLA,SANTA CRUZ,CA,95010,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,*
URSUS-34-9900-2017-111,CA0349900,4/5/2017,16:35,FORESTHILL,PLACER,CA,95631,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,*
URSUS-34-9900-2017-27a,CA0349900,6/29/2017,10:02,CRESCENT CITY,DEL NORTE,CA,95531,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,*
URSUS-34-9900-2017-28e,CA0349900,1/6/2017,2:19,SAN BERNARDINO,SAN BERNARDINO,CA,92101,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,2,2,*
URSUS-34-9900-2017-4b6,CA0349900,1/11/2017,21:01,CORONA,RIVERSIDE,CA,92883,FALSE,FALSE,FALSE,FALSE,vehicle_bike_pedestrian,,1,3,*
URSUS-34-9900-2017-4fd,CA0349900,7/27/2017,14:41,ATWATER,MERCED,CA,95301,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-34-9900-2017-68a,CA0349900,7/27/2017,23:10,CHOWCHILLA,MADERA,CA,93610,FALSE,FALSE,TRUE,TRUE,in_progress,,,1,URSUS-20-0100-2017-e54
URSUS-34-9900-2017-753,CA0349900,11/21/2017,17:16,STOCKTON,SAN JOAQUIN,CA,95219,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-34-9900-2017-807,CA0349900,11/5/2017,0:45,YUCAIPA,SAN BERNARDINO,CA,92399,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,5,*
URSUS-34-9900-2017-84f,CA0349900,3/24/2017,23:47,RED BLUFF,TEHAMA,CA,96022,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,2,2,*
URSUS-34-9900-2017-911,CA0349900,1/8/2017,23:31,SAN JOSE,SANTA CLARA,CA,95112,FALSE,FALSE,FALSE,FALSE,in_progress,,1,2,*
URSUS-34-9900-2017-969,CA0349900,9/6/2017,6:05,LOS ANGELES,LOS ANGELES,CA,90013,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-34-9900-2017-96d,CA0349900,4/28/2017,17:44,SAN MATEO,SAN MATEO,CA,94403,FALSE,FALSE,TRUE,TRUE,in_progress,,1,3,*
URSUS-34-9900-2017-977,CA0349900,6/18/2017,3:48,OAKLAND,ALAMEDA,CA,94607,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-34-9900-2017-9b8,CA0349900,12/12/2017,6:03,BAKERSFIELD,KERN,CA,93307,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,4,*
URSUS-34-9900-2017-9d0,CA0349900,9/16/2017,23:50,LOS ANGELES,LOS ANGELES,CA,90033,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,8,*
URSUS-34-9900-2017-b39,CA0349900,2/4/2017,1:52,OAKLAND,ALAMEDA,CA,94601,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,*
URSUS-34-9900-2017-b86,CA0349900,10/18/2017,17:13,CRESCENT CITY,DEL NORTE,CA,95531,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-34-9900-2017-c11,CA0349900,4/10/2017,2:45,OLIVEHURST,YUBA,CA,95961,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,*
URSUS-34-9900-2017-c8e,CA0349900,2/7/2017,22:35,BRADLEY,MONTEREY,CA,93451,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,*
URSUS-34-9900-2017-c93,CA0349900,8/30/2017,11:56,SACRAMENTO,SACRAMENTO,CA,95821,FALSE,FALSE,FALSE,FALSE,pre_planned,,,2,URSUS-34-0000-2017-1a7
URSUS-34-9900-2017-d27,CA0349900,2/6/2017,0:46,SANTA MONICA,LOS ANGELES,CA,90405,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,4,*
URSUS-34-9900-2017-e7f,CA0349900,7/1/2017,7:15,DOYLE,LASSEN,CA,96109,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,*
URSUS-34-9900-2017-eb5,CA0349900,5/31/2017,7:55,HESPERIA,SAN BERNARDINO,CA,92345,FALSE,FALSE,TRUE,TRUE,in_progress,,2,1,*
URSUS-34-9900-2017-ee3,CA0349900,10/23/2017,11:32,CLEARLAKE OAKS,LAKE,CA,95423,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-34-9900-2017-f3f,CA0349900,8/20/2017,13:50,MADERA,MADERA,CA,93637,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-34-9900-2017-f6a,CA0349900,12/2/2017,1:17,VISTA,SAN DIEGO,CA,92084,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,2,2,*
URSUS-36-0000-2017-03d,CA0360000,4/14/2017,11:16,BARSTOW,SAN BERNARDINO,CA,92311,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-36-0000-2017-0c1,CA0360000,5/19/2017,4:30,SAN BERNARDINO,SAN BERNARDINO,CA,92408,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,3,*
URSUS-36-0000-2017-18f,CA0360000,1/26/2017,14:14,PHELAN,SAN BERNARDINO,CA,92371,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,*
URSUS-36-0000-2017-207,CA0360000,12/2/2017,20:26,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91739,FALSE,FALSE,FALSE,TRUE,in_custody_event,booked_awaiting_trial,1,8,*
URSUS-36-0000-2017-278,CA0360000,11/25/2017,0:13,PHELAN,SAN BERNARDINO,CA,92371,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-36-0000-2017-2a4,CA0360000,11/18/2017,23:20,BIG BEAR LAKE,SAN BERNARDINO,CA,92315,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,*
URSUS-36-0000-2017-33c,CA0360000,1/17/2017,3:22,TWENTYNINE PALMS,SAN BERNARDINO,CA,92277,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,*
URSUS-36-0000-2017-3d7,CA0360000,9/9/2017,23:12,SAN BERNARDINO,SAN BERNARDINO,CA,92407,FALSE,FALSE,TRUE,TRUE,pre_planned,,2,2,*
URSUS-36-0000-2017-3ea,CA0360000,12/19/2017,10:42,VICTORVILLE,SAN BERNARDINO,CA,92394,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-36-0000-2017-47d,CA0360000,10/26/2017,21:23,HIGHLAND,SAN BERNARDINO,CA,92346,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,*
URSUS-36-0000-2017-555,CA0360000,6/15/2017,10:29,GRAND TERRACE,SAN BERNARDINO,CA,92324,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-36-0000-2017-5e3,CA0360000,9/20/2017,15:15,MORENO VALLEY,RIVERSIDE,CA,92555,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,*
URSUS-36-0000-2017-6a5,CA0360000,3/16/2017,0:38,HESPERIA,SAN BERNARDINO,CA,92344,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-36-0000-2017-6bf,CA0360000,10/18/2017,13:42,PHELAN,SAN BERNARDINO,CA,92371,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,*
URSUS-36-0000-2017-786,CA0360000,2/1/2017,19:54,HIGHLAND,SAN BERNARDINO,CA,92346,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,*
URSUS-36-0000-2017-7a9,CA0360000,10/8/2017,0:29,ADELANTO,SAN BERNARDINO,CA,92301,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-36-0000-2017-7bd,CA0360000,10/24/2017,12:29,HIGHLAND,SAN BERNARDINO,CA,92346,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,*
URSUS-36-0000-2017-7c5,CA0360000,1/11/2017,1:00,CHINO HILLS,SAN BERNARDINO,CA,91709,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,*
URSUS-36-0000-2017-7fa,CA0360000,10/18/2017,20:20,YUCCA VALLEY,SAN BERNARDINO,CA,92284,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-36-0000-2017-831,CA0360000,8/8/2017,12:04,CHERRY VALLEY,RIVERSIDE,CA,92223,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,*
URSUS-36-0000-2017-834,CA0360000,3/26/2017,3:16,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91739,FALSE,FALSE,FALSE,TRUE,in_custody_event,booked_awaiting_trial,2,4,*
URSUS-36-0000-2017-a1a,CA0360000,10/30/2017,8:54,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91730,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-36-0000-2017-b8b,CA0360000,1/2/2017,23:45,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91701,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,*
URSUS-36-0000-2017-bca,CA0360000,4/28/2017,1:50,CHINO HILLS,SAN BERNARDINO,CA,91709,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,*
URSUS-36-0000-2017-d1d,CA0360000,2/8/2017,23:38,ADELANTO,SAN BERNARDINO,CA,92301,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,*
URSUS-36-0000-2017-d66,CA0360000,5/28/2017,8:21,TWENTYNINE PALMS,SAN BERNARDINO,CA,92277,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-36-0000-2017-e77,CA0360000,8/11/2017,16:43,VICTORVILLE,SAN BERNARDINO,CA,92394,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-36-0000-2017-fb8,CA0360000,10/5/2017,14:27,BLOOMINGTON,SAN BERNARDINO,CA,92316,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,*
URSUS-36-0000-2017-fc6,CA0360000,7/27/2017,16:40,GRAND TERRACE,SAN BERNARDINO,CA,92313,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,*
URSUS-36-0000-2017-fd2,CA0360000,5/30/2017,18:00,APPLE VALLEY,SAN BERNARDINO,CA,92307,FALSE,FALSE,TRUE,TRUE,welfare_check,,1,1,*
